B1	B2	B3	N_l1	N_l2	N_l3	N_t	C_l1	C_l2	C_l3	C_t	Diff(C_t - N_t)	LessThanZero
1	4	64	125523	163141	14769	1471	125452	162138	5558	1526	55	no
1	4	64	125464	161818	8712	1529	125587	160386	2797	1600	71	no
1	4	64	125507	158546	103900	1862	125682	157479	746	1886	24	no
1	8	1	125526	162543	9858	1394	134921	142176	3472	4440	3046	no
1	8	1	125576	160577	104218	1602	133424	137614	1078	5215	3613	no
1	8	1	125486	160545	7480	1394	143102	141559	2859	4368	2974	no
1	8	1	125537	166059	104151	1646	138886	143867	2002	5220	3574	no
1	8	1	125550	151689	8390	1459	137538	131091	4647	4537	3078	no
1	8	1	126145	161031	102943	1607	131366	138822	2489	5207	3600	no
1	8	1	125552	155738	9797	1419	133919	136064	3045	4498	3079	no
1	8	1	125465	163134	104255	1689	131275	140797	1648	5217	3528	no
1	8	1	125490	157961	8624	1434	129873	135664	2701	4455	3021	no
1	8	1	125513	160156	9665	1544	143588	142689	5269	5254	3710	no
1	8	2	125570	164106	7250	1461	136508	142282	2707	3366	1905	no
1	8	2	125569	158792	104223	1717	132831	135836	775	4172	2455	no
1	8	2	125638	165547	8169	1458	129586	142039	2626	3366	1908	no
1	8	2	125529	166417	104570	1860	133229	144823	720	4276	2416	no
1	8	2	126184	164765	9471	1366	131087	143363	3085	3369	2003	no
1	8	2	125537	162729	104097	1775	133364	142906	1949	4277	2502	no
1	8	2	125564	155156	9124	1435	135605	135102	3633	3378	1943	no
1	8	2	125554	154934	7877	1426	132663	133000	2690	3433	2007	no
1	8	2	125447	163659	104278	1600	132495	140780	1270	3623	2023	no
1	8	2	125902	154548	9789	1382	136646	133954	3556	3405	2023	no
1	8	4	125467	163752	13137	1650	133116	143471	4425	3293	1643	no
1	8	4	125431	160243	7545	1410	129753	137264	2610	2826	1416	no
1	8	4	125566	160144	104298	1615	133427	138038	641	3264	1649	no
1	8	4	125505	157820	8117	1428	130256	136472	3118	2902	1474	no
1	8	4	125490	160401	104291	1893	134521	137758	743	3901	2008	no
1	8	4	126119	152435	9150	1302	136985	135294	3035	2791	1489	no
1	8	4	125930	166265	9808	1351	144222	146644	3535	2779	1428	no
1	8	4	125552	161686	104728	2043	131575	138747	464	3891	1848	no
1	8	4	125489	159933	10691	1623	135867	137765	4580	3272	1649	no
1	8	4	125502	162793	103945	1601	134641	141839	984	3018	1417	no
1	8	8	125589	167346	104702	2166	125857	144136	786	2932	766	no
1	8	8	125627	155841	9508	1387	129286	134752	2305	1922	535	no
1	8	8	125582	160364	103927	1634	126308	133485	898	2195	561	no
1	8	8	125547	154909	9755	1446	132751	132933	3752	1948	502	no
1	8	8	125601	161024	104346	1729	132981	137431	2469	2206	477	no
1	8	8	125544	155436	10115	1452	125486	132948	3582	1984	532	no
1	8	8	126975	173196	104135	2007	127305	138640	82852	2773	766	no
1	8	8	126186	164747	19278	1411	127643	141855	5449	1963	552	no
1	8	8	125561	164876	20663	1685	133740	142221	7900	2223	538	no
1	8	8	125515	156654	8437	1424	131942	136500	2918	1944	520	no
1	8	16	125483	159282	103885	1977	130728	140897	1028	2236	259	no
1	8	16	125566	155622	13698	1465	126407	133737	5443	1631	166	no
1	8	16	125425	159935	104054	1761	127099	137691	992	1974	213	no
1	8	16	126013	156415	10187	1347	141606	148684	3485	1605	258	no
1	8	16	125604	161569	104368	1720	129219	140605	1363	1930	210	no
1	8	16	125546	162302	7152	1452	129667	142415	1832	1704	252	no
1	8	16	125426	162650	104410	1766	129645	141333	1304	1980	214	no
1	8	16	125542	155682	8364	1405	126160	134840	3577	1657	252	no
1	8	16	125529	158273	104572	1773	125296	136648	1343	1979	206	no
1	8	16	125594	156497	8220	1387	126922	135298	3421	1709	322	no
1	8	32	125585	160053	104449	1721	126422	152055	1583	1927	206	no
1	8	32	125520	158092	8649	1404	128994	150651	2734	1558	154	no
1	8	32	125584	163414	103587	1638	127687	152586	396	1795	157	no
1	8	32	125526	156721	8914	1412	125448	147082	3012	1614	202	no
1	8	32	125471	159219	104016	1593	125654	148191	912	1646	53	no
1	8	32	125558	157302	9650	1385	125830	149482	3327	1568	183	no
1	8	32	125527	159612	104295	1757	126725	149370	583	1938	181	no
1	8	32	125593	157381	8306	1341	125043	148194	2117	1563	222	no
1	8	32	126124	162188	103066	1610	128354	161050	1061	1861	251	no
1	8	32	125487	157908	9966	1406	125258	149332	3296	1593	187	no
1	8	64	125759	161747	103781	1696	127055	154491	1803	1762	66	no
1	8	64	125496	157577	9035	1380	125957	156343	2587	1542	162	no
1	8	64	125537	163306	104250	1755	125730	159806	643	1869	114	no
1	8	64	125482	156013	8300	1380	125693	154605	2896	1507	127	no
1	8	64	125529	157311	104475	1762	125925	153804	703	1871	109	no
1	8	64	125561	156264	9376	1419	125908	155352	4300	1541	122	no
1	8	64	125548	161748	104157	1687	125590	157863	1165	1690	3	no
1	8	64	126041	153983	9509	1300	126433	149006	2646	1510	210	no
1	8	64	125540	160403	104239	1749	125797	156561	1249	1871	122	no
1	8	64	125443	155436	9999	1364	125741	153087	3351	1516	152	no
1	16	1	125524	156647	104083	1606	297732	140432	911	4878	3272	no
1	16	1	125676	156786	10437	5960	325439	149048	3686	10903	4943	no
1	16	1	125507	155791	10513	1384	256463	141093	3452	4199	2815	no
1	16	1	125493	159670	104250	1861	276705	143098	822	5810	3949	no
1	16	1	125573	155042	12228	1501	316521	143065	5523	4534	3033	no
1	16	1	125525	164249	104285	1726	305426	149180	1800	4902	3176	no
1	16	1	125442	160975	104200	1719	320045	144775	660	4878	3159	no
1	16	1	125549	157395	8806	1434	312087	149487	2638	4247	2813	no
1	16	1	125491	157144	104168	1722	281385	140628	1441	4875	3153	no
1	16	1	125564	159219	10267	1393	305684	146379	3222	4244	2851	no
1	16	2	125536	158161	10158	1500	215707	143438	5018	3784	2284	no
1	16	2	125546	159213	9210	1377	211716	144080	2309	3297	1920	no
1	16	2	125540	159913	104816	1597	224797	141160	737	3254	1657	no
1	16	2	125516	156416	7882	1380	204847	140601	2732	3268	1888	no
1	16	2	125450	159029	104167	1593	224585	141536	1797	3487	1894	no
1	16	2	125558	156595	11146	1391	205315	142245	3933	3321	1930	no
1	16	2	125483	161716	104137	1719	221733	144540	1195	3761	2042	no
1	16	2	125506	152317	8362	1363	215732	137589	2440	3279	1916	no
1	16	2	125538	158364	104028	1693	215902	137616	809	3746	2053	no
1	16	2	125519	156571	8565	1380	213724	140941	2562	3262	1882	no
1	16	4	125516	161213	104127	1615	169586	137685	938	3145	1530	no
1	16	4	125476	155165	10219	1429	181333	138095	3651	2756	1327	no
1	16	4	125534	158441	104206	1677	171254	137138	1446	3202	1525	no
1	16	4	125586	155437	8443	1380	185999	136095	2889	2861	1481	no
1	16	4	125474	154815	104358	1593	286182	132845	671	2948	1355	no
1	16	4	125508	156148	8789	1428	181381	136464	4635	2843	1415	no
1	16	4	125575	156925	104108	1617	169216	133963	971	3197	1580	no
1	16	4	125992	151906	9040	1305	294334	134227	2672	2740	1435	no
1	16	4	125421	156049	104238	1718	183271	134309	1617	3205	1487	no
1	16	4	125611	161363	8270	1388	296404	143597	2412	2740	1352	no
1	16	8	125367	158206	103981	1598	167755	137211	837	2000	402	no
1	16	8	125510	154515	7761	1395	167753	136084	2856	1930	535	no
1	16	8	125551	160588	103967	1854	169235	141739	394	2581	727	no
1	16	8	125519	152978	10331	1381	168895	133660	4192	1955	574	no
1	16	8	125563	159802	103946	1592	168510	138238	912	1998	406	no
1	16	8	125565	155259	6904	1392	169362	135134	2495	1955	563	no
1	16	8	125478	155718	104136	1595	169290	133341	773	1994	399	no
1	16	8	125952	152881	9367	1283	172677	133586	2823	1884	601	no
1	16	8	125388	157032	103979	1595	167158	134702	633	1994	399	no
1	16	8	125550	156739	6733	1375	163477	137007	1821	1932	557	no
1	16	16	125581	160728	104690	2081	150761	143595	769	2524	443	no
1	16	16	125592	149913	7734	1350	149418	135035	2464	1731	381	no
1	16	16	125516	160850	11319	1574	147710	143093	3926	1829	255	no
1	16	16	125582	158057	7680	1419	193613	149863	3062	1689	270	no
1	16	16	125886	157545	102928	1497	192510	145587	815	1691	194	no
1	16	16	125578	157300	7303	1361	147976	140247	1772	1726	365	no
1	16	16	125506	160258	104043	2031	148538	141194	710	2284	253	no
1	16	16	125575	160415	8962	1395	151308	142870	2979	1663	268	no
1	16	16	125425	160523	104224	1915	149950	141232	985	2146	231	no
1	16	16	125588	158084	8308	1393	151458	141833	1725	1689	296	no
1	16	32	125530	155634	104545	1731	137836	143757	1562	1789	58	no
1	16	32	125631	155749	8908	1362	138552	144742	2424	1530	168	no
1	16	32	125561	161531	104350	1676	138121	151027	722	1776	100	no
1	16	32	125542	156204	8198	1410	136142	146368	1898	1592	182	no
1	16	32	125498	163404	104572	1922	139406	151683	488	2184	262	no
1	16	32	125578	158878	7784	1334	149902	152394	2822	1599	265	no
1	16	32	125542	164556	104114	1720	135891	152386	1949	1774	54	no
1	16	32	125587	157595	7913	1355	137336	146683	2922	1611	256	no
1	16	32	125966	157530	11916	1565	161213	154953	4456	1712	147	no
1	16	32	125942	163889	9071	1386	162047	160197	2040	1526	140	no
1	16	64	125567	160699	104713	1443	127281	159481	597	1596	153	no
1	16	64	125538	157548	9731	1367	126991	157316	3190	1536	169	no
1	16	64	125461	158918	103980	1609	127129	156587	748	1711	102	no
1	16	64	125620	156785	9149	1446	127051	156206	2820	1507	61	no
1	16	64	125491	160303	104444	1722	127704	161161	1357	1697	-25	yes
1	16	64	125872	159490	8941	1311	127466	155537	3172	1444	133	no
1	16	64	125547	158639	104404	1727	129114	165206	1923	1856	129	no
1	16	64	126060	154311	9426	1311	127726	152551	2574	1501	190	no
1	16	64	125471	159058	12412	1661	127126	158440	4343	1716	55	no
1	16	64	125570	156749	7827	1367	127090	155339	2818	1532	165	no
1	32	1	125584	159546	104577	1934	1122798	161622	728	6003	4069	no
1	32	1	125509	158751	9285	1396	1121232	161431	2799	4252	2856	no
1	32	1	125514	157833	104000	1824	1103925	159359	528	5287	3463	no
1	32	1	125552	158394	8289	1360	1107878	159171	2966	4263	2903	no
1	32	1	125630	160322	104541	2043	1119840	165352	630	6536	4493	no
1	32	1	125516	156149	8453	1383	1118455	164914	2725	4334	2951	no
1	32	1	125415	156172	9170	1526	1122809	173538	3099	5012	3486	no
1	32	1	125611	162130	9392	1379	1125448	173530	3585	4420	3041	no
1	32	1	125805	157126	9552	1291	1097716	174454	3383	4316	3025	no
1	32	1	125569	158919	104567	1819	1116329	170668	721	5458	3639	no
1	32	2	125551	160706	104422	1722	590449	154883	1595	3843	2121	no
1	32	2	125505	162368	13482	1509	591618	163211	4659	3768	2259	no
1	32	2	125886	158496	102997	1617	572604	160005	1660	3786	2169	no
1	32	2	125609	159625	13000	1580	591704	163554	7073	3882	2302	no
1	32	2	125556	160168	104245	1824	589872	158562	1676	4193	2369	no
1	32	2	126064	155391	17548	1359	576739	150823	5769	3284	1925	no
1	32	2	125570	160464	104025	1594	591387	153985	680	3834	2240	no
1	32	2	125495	157587	6902	1385	590103	151424	2034	3356	1971	no
1	32	2	125525	157890	104445	1721	585356	157827	1836	3901	2180	no
1	32	2	125634	159748	9698	1460	592131	158902	3268	3377	1917	no
1	32	4	126122	155236	16575	1568	784841	143576	6354	3565	1997	no
1	32	4	125630	162286	14049	1462	788938	167285	8148	3005	1543	no
1	32	4	125578	160930	104706	1860	368064	161596	765	3901	2041	no
1	32	4	125587	158077	9848	1454	368418	149028	3101	3005	1551	no
1	32	4	125439	156484	104098	1722	368349	144479	1104	3302	1580	no
1	32	4	125565	161169	9457	1398	367970	157600	3122	2950	1552	no
1	32	4	125541	163021	104031	1633	368029	156122	677	3310	1677	no
1	32	4	125579	157881	8877	1473	367890	154716	3870	2965	1492	no
1	32	4	125568	156513	104477	1722	369344	146901	689	3598	1876	no
1	32	4	125586	159058	8833	1427	368871	149644	2908	2906	1479	no
1	32	8	125532	157208	14149	1662	233606	141570	4795	2164	502	no
1	32	8	125555	154045	8757	1378	232425	141035	3226	1917	539	no
1	32	8	126016	161433	40019	1659	244691	145091	24348	2382	723	no
1	32	8	125552	159913	17602	1474	232836	151033	6912	1888	414	no
1	32	8	125544	159683	103841	1861	232781	145157	639	2339	478	no
1	32	8	125553	153859	9053	1374	234022	135818	2963	1811	437	no
1	32	8	125512	160566	104110	1733	232453	147065	853	2330	597	no
1	32	8	125542	154922	8582	1408	234053	143686	2319	1819	411	no
1	32	8	125507	160677	10281	1557	233384	154603	3675	2165	608	no
1	32	8	125584	157865	10270	1443	232584	150608	3220	1840	397	no
1	32	16	125438	157665	104153	1631	182298	142176	465	1799	168	no
1	32	16	125619	159521	13143	1459	181777	146173	2829	1647	188	no
1	32	16	125481	155064	104112	1725	181265	133154	798	2015	290	no
1	32	16	125559	154809	9778	1376	181816	136571	2823	1652	276	no
1	32	16	125488	155852	104144	1595	181642	137525	1081	1878	283	no
1	32	16	125536	155319	7968	1418	278472	145050	2465	1573	155	no
1	32	16	125570	159511	104057	1636	182589	139675	1746	1807	171	no
1	32	16	125527	152904	8253	1368	182309	138995	2585	1659	291	no
1	32	16	125547	160042	104831	1984	182392	141769	684	2349	365	no
1	32	16	125610	154890	8397	1484	181659	137269	3227	1701	217	no
1	32	32	125511	160117	104111	1721	155703	147739	964	1769	48	no
1	32	32	125483	157296	9431	1452	154991	147121	3323	1535	83	no
1	32	32	125928	165536	103121	1692	202056	158738	1030	1713	21	no
1	32	32	125568	156734	9851	1415	155390	143927	3713	1562	147	no
1	32	32	125560	158605	104078	1721	155533	143840	1395	1765	44	no
1	32	32	125557	155799	8652	1391	155670	145191	3093	1549	158	no
1	32	32	125521	154677	104267	1859	155191	140236	1186	1921	62	no
1	32	32	125572	164617	9164	1401	155249	156038	3346	1610	209	no
1	32	32	125529	156276	103878	1593	155450	143447	856	1721	128	no
1	32	32	126055	158812	9105	1380	200794	154118	3468	1528	148	no
1	32	64	125522	158582	11149	1534	126427	157675	4144	1575	41	no
1	32	64	125569	152073	8334	1430	126360	150568	3039	1502	72	no
1	32	64	125949	157350	103139	1613	126765	154981	1894	1602	-11	yes
1	32	64	125515	151976	9622	1431	126459	150945	3807	1508	77	no
1	32	64	125508	159166	104090	1718	126484	152787	578	1704	-14	yes
1	32	64	125462	156412	103966	1617	126534	151119	817	1703	86	no
1	32	64	125597	156177	8408	1476	126377	153951	3004	1499	23	no
1	32	64	125608	159980	103924	2043	126854	155762	602	1904	-139	yes
1	32	64	125648	156510	6303	1387	126410	155297	2159	1425	38	no
1	32	64	125490	159193	104175	1781	126606	155906	635	1849	68	no
1	64	1	125547	162168	7461	1420	1121476	347783	2196	4286	2866	no
1	64	1	125412	160225	104061	1719	1122458	307030	4251	5505	3786	no
1	64	1	125546	162634	9141	1458	1119460	366475	3294	4423	2965	no
1	64	1	125484	156129	104447	1593	1125948	254050	2129	4956	3363	no
1	64	1	125541	156381	8465	1370	1119700	357573	3575	4358	2988	no
1	64	1	125494	158523	103885	1597	1126945	240750	957	4601	3004	no
1	64	1	125473	151918	8821	1443	1122924	281466	2898	4312	2869	no
1	64	1	125549	159280	104225	1889	1124138	278231	778	5997	4108	no
1	64	1	125557	160856	8108	1424	1121062	326842	2587	4279	2855	no
1	64	1	125534	156910	103742	2039	1127645	249736	1090	6446	4407	no
1	64	2	125593	163472	104867	6746	588527	256549	886	13363	6617	no
1	64	2	125477	161964	103886	1713	587886	247771	928	3948	2235	no
1	64	2	125947	156519	7875	1302	579197	228256	2573	3363	2061	no
1	64	2	125469	157145	104064	1713	591695	194085	964	3913	2200	no
1	64	2	125538	158837	8080	1427	589141	242992	2374	3376	1949	no
1	64	2	125579	159754	104099	1713	588107	231589	1918	3958	2245	no
1	64	2	125846	161355	15420	1335	578467	277220	5434	3333	1998	no
1	64	2	126230	159537	103000	1622	578336	216580	1371	3823	2201	no
1	64	2	125529	159283	9166	1439	587486	253435	2972	3377	1938	no
1	64	2	125496	159508	104303	1723	590590	217115	849	4249	2526	no
1	64	4	125586	149806	12193	1410	367201	173342	5862	2853	1443	no
1	64	4	125456	157508	104073	1686	366277	182986	1505	3532	1846	no
1	64	4	126027	155199	8494	1350	780197	294999	2653	2830	1480	no
1	64	4	125510	156798	103896	1715	366537	187959	1140	3264	1549	no
1	64	4	125555	155720	9351	1457	365399	195772	3747	2919	1462	no
1	64	4	125521	157459	103949	1611	365218	198370	1307	3281	1670	no
1	64	4	125542	152545	7629	1368	364815	202115	2731	2832	1464	no
1	64	4	125453	154024	104270	1735	367215	162331	954	3254	1519	no
1	64	4	125460	152068	9380	1529	366270	186190	4202	3027	1498	no
1	64	4	125541	158728	103930	1598	366951	180505	1601	3247	1649	no
1	64	8	125569	163979	104204	1725	230198	188274	963	2159	434	no
1	64	8	125551	159229	8512	1413	230230	176281	3016	1921	508	no
1	64	8	125500	161872	104028	1781	245700	190644	885	2314	533	no
1	64	8	125577	156988	33014	1515	240311	162158	17146	2004	489	no
1	64	8	125557	156991	20019	1753	230242	189551	6593	2366	613	no
1	64	8	125565	160571	7398	1420	230214	186790	2394	1873	453	no
1	64	8	125533	166096	104115	1719	252444	221800	922	2373	654	no
1	64	8	125918	158356	11271	1312	244707	170733	2684	1884	572	no
1	64	8	125772	156118	104093	1824	247468	160223	2880	2300	476	no
1	64	8	125516	156150	7924	1363	230140	171656	3085	1866	503	no
1	64	16	125576	158017	10189	1571	181215	180987	3824	1816	245	no
1	64	16	125438	160379	7628	1395	181050	177139	2638	1718	323	no
1	64	16	125475	157360	104364	1763	180895	163332	1582	1958	195	no
1	64	16	125542	155566	9134	1412	181139	159380	3696	1754	342	no
1	64	16	125511	159547	104138	1594	181150	180291	596	1764	170	no
1	64	16	125541	157789	7965	1404	181204	162492	3132	1621	217	no
1	64	16	125468	158898	104159	1873	181341	170889	693	2103	230	no
1	64	16	125687	158055	10651	1402	279469	177883	5628	1638	236	no
1	64	16	125542	160382	104242	1597	181108	174410	659	1763	166	no
1	64	16	125801	158127	11195	1305	279815	186592	4184	1684	379	no
1	64	32	125513	157897	104134	1721	155185	162097	1341	1766	45	no
1	64	32	125497	160240	8172	1362	155040	161760	3420	1567	205	no
1	64	32	125533	161317	104181	1725	155046	162473	659	1757	32	no
1	64	32	125551	153070	13300	1430	155145	154065	5950	1518	88	no
1	64	32	126036	158331	8975	1433	201648	175837	3320	1586	153	no
1	64	32	125527	160761	8916	1409	155210	163861	2413	1534	125	no
1	64	32	125630	158625	104757	1887	155114	159533	793	1915	28	no
1	64	32	125536	158121	9688	1447	155263	162497	3629	1563	116	no
1	64	32	125557	160981	105121	6330	155291	165101	2361	4779	-1551	yes
1	64	32	125486	154990	13394	1473	155172	160148	6903	1607	134	no
1	64	64	125509	162315	103961	1717	126059	156543	525	1699	-18	yes
1	64	64	125876	154365	8836	1297	126397	150778	1941	1399	102	no
1	64	64	125457	161513	103918	1592	126064	156525	536	1678	86	no
1	64	64	125556	155803	8376	1438	126087	155354	2557	1489	51	no
1	64	64	125588	159773	104447	1861	125977	154457	406	1838	-23	yes
1	64	64	125543	154686	8876	1504	126006	153546	2685	1581	77	no
1	64	64	125473	156262	104610	1858	126039	152397	1120	1858	0	no
1	64	64	125554	156425	9497	1432	125967	155428	3018	1459	27	no
1	64	64	125535	160600	103930	1654	126082	156174	486	1700	46	no
1	64	64	125475	156148	8275	1363	126044	155846	2849	1519	156	no
2	1	1	125456	158468	103998	1606	100157	155693	2571	7894	6288	no
2	1	1	125637	152921	9862	1405	100038	156135	3002	6710	5305	no
2	1	1	125480	159018	104111	1651	100177	158502	1098	7893	6242	no
2	1	1	125476	156114	8593	1380	100237	157141	4834	6872	5492	no
2	1	1	125531	157392	104023	1712	100255	158152	646	8543	6831	no
2	1	1	125619	156336	20212	1942	99972	160227	7391	10090	8148	no
2	1	1	125639	159771	104065	1591	100235	157660	964	7899	6308	no
2	1	1	125520	155545	13186	1461	99931	159965	6261	6812	5351	no
2	1	1	125524	157405	103930	1601	101053	162595	587	8161	6560	no
2	1	1	125507	156902	8519	1377	99964	158802	2660	6766	5389	no
2	1	2	125631	161866	105028	6750	100209	161354	2005	14289	7539	no
2	1	2	125566	160123	103887	1616	100732	155635	866	5218	3602	no
2	1	2	125591	156806	8946	1457	100123	160002	1498	4494	3037	no
2	1	2	125501	158742	104279	1857	100471	156168	1441	6162	4305	no
2	1	2	125513	158274	9484	1449	100217	157867	3539	4536	3087	no
2	1	2	125446	160061	104313	1857	100489	156351	1456	5687	3830	no
2	1	2	125507	155456	9181	1403	100084	156302	3191	4501	3098	no
2	1	2	125527	157399	10748	1658	102803	168894	3175	5474	3816	no
2	1	2	125545	154463	10074	1436	99777	156731	3837	4508	3072	no
2	1	2	125515	156973	10033	1547	99836	156384	3984	5224	3677	no
